"age","juv_fel_count","decile_score","juv_misd_count","juv_other_count","v_decile_score","priors_count","sex","two_year_recid","race","c_jail_in","c_jail_out","c_offense_date","screening_date","in_custody","out_custody"
"23","0","9","0","0","5","2","Male","0","African-American","0.793153367963893","0.799284680235034","0.793153367963893","0.79323852507877","0.793153367963893","0.799284680235034"
"41","0","1","0","0","1","0","Male","0","African-American","0.815464532061654","0.815549689176531","0.815464532061654","0.815464532061654","0.815464532061654","0.815549689176531"
"52","0","1","0","0","1","0","Male","0","Caucasian","0.793749467768032","0.793834624882909","0.793749467768032","0.793834624882909","0.793749467768032","0.793834624882909"
"43","0","4","0","0","1","13","Male","1","Caucasian","0.786596270118368","0.790939282977093","0.786511113003491","0.786596270118368","0.800306565613557","0.819892702035255"
"52","0","4","0","0","3","0","Male","0","African-American","0.816230946095546","0.817423145703824","0.816230946095546","0.816316103210423","0.816230946095546","0.817423145703824"
"30","0","9","0","2","4","11","Male","1","African-American","0.831814698118028","0.831899855232905","0.831814698118028","0.831899855232905","0.842033551903262","0.842544494592523"
"28","0","5","0","0","3","1","Male","0","Caucasian","0.80524567827642","0.805756620965682","0.80524567827642","0.80524567827642","0.80524567827642","0.805756620965682"
"22","0","4","0","0","6","0","Male","0","African-American","0.786681427233245","0.786766584348122","0.786681427233245","0.786766584348122","0.786681427233245","0.786766584348122"
"30","0","2","0","0","2","4","Male","0","African-American","0.787703312611769","0.787703312611769","0.787703312611769","0.787703312611769","0.787703312611769","0.787703312611769"
"25","0","4","0","0","4","4","Male","0","Hispanic","0.808396491526867","0.808481648641744","0.808396491526867","0.808396491526867","0.808396491526867","0.808481648641744"
"31","0","8","0","0","5","0","Male","1","Caucasian","0.844332794004939","0.846972664566125","0.844332794004939","0.844417951119816","0.878565954185472","0.882142553010304"
"37","0","2","0","0","1","0","Male","1","Caucasian","0.82253257259644","0.825513071617134","0.82253257259644","0.822617729711317","0.837264753470152","0.838797581537937"
"32","0","9","1","0","8","14","Male","0","African-American","0.812058247466576","0.812143404581453","0.812058247466576","0.812143404581453","0.812058247466576","0.812143404581453"
"26","0","8","1","0","6","4","Male","0","African-American","0.859150131993528","0.865622072724176","0.670867751000596","0.803883164438389","0.859150131993528","0.865622072724176"
"53","0","1","0","0","1","1","Male","0","Caucasian","0.783530613982798","0.783615771097675","0.783530613982798","0.783615771097675","0.783530613982798","0.783615771097675"
"44","0","5","0","0","3","8","Male","1","Caucasian","0.790768968747339","0.791194754321724","0.790768968747339","0.790854125862216","0.790768968747339","0.791194754321724"
"25","0","3","0","0","4","0","Male","0","African-American","0.803457378864004","0.803457378864004","0.803372221749127","0.803457378864004","0.803457378864004","0.803457378864004"
"22","0","8","0","1","7","1","Male","1","Caucasian","0.784893127820829","0.785404070510091","0.784893127820829","0.784893127820829","0.830111555820489","0.830707655624627"
"37","0","1","0","0","1","0","Female","0","Other","0.81137699054756","0.811462147662437","0.811291833432683","0.811462147662437","0.81137699054756","0.811462147662437"
"40","0","2","0","0","1","3","Female","0","Other","0.807374606148344","0.807459763263221","0.807374606148344","0.807459763263221","0.807374606148344","0.807459763263221"
"36","0","7","0","0","9","8","Male","1","Caucasian","0.832070169462659","0.833943625989951","0.819296602231116","0.819296602231116","0.832070169462659","0.833943625989951"
"30","0","2","0","0","2","4","Male","0","Caucasian","0.805075364046666","0.810355105169037","0.805075364046666","0.816997360129439","0.805075364046666","0.810355105169037"
"22","0","9","0","0","9","3","Male","1","African-American","0.833602997530444","0.833688154645321","0.80218002214085","0.819892702035255","0.881035510516904","0.882398024354935"
"24","0","7","0","0","5","1","Female","1","Caucasian","0.802776121944988","0.80524567827642","0.802776121944988","0.805501149621051","0.839053052882568","0.839138209997445"
"27","0","2","0","0","3","3","Male","1","African-American","0.825768542961764","0.826364642765903","0.825598228732011","0.82951545601635","0.860682960061313","0.860853274291067"
"31","0","2","0","0","2","0","Female","0","Hispanic","0.7879587839564","0.788043941071277","0.7879587839564","0.788043941071277","0.7879587839564","0.788043941071277"
"24","0","8","0","0","7","0","Male","0","Hispanic","0.784978284935706","0.785063442050583","0.784978284935706","0.785233756280337","0.784978284935706","0.785063442050583"
"29","0","3","0","0","3","1","Male","0","African-American","0.820999744528655","0.821084901643532","0.820999744528655","0.821084901643532","0.820999744528655","0.821084901643532"
"20","0","8","0","0","7","1","Male","1","African-American","0.809588691135144","0.809673848250021","0.809588691135144","0.809673848250021","0.818530188197224","0.828834199097335"
"30","0","6","0","0","5","2","Male","1","African-American","0.78600017031423","0.786170484543984","0.78600017031423","0.786085327429107","0.78600017031423","0.786170484543984"
"39","0","1","0","0","1","0","Male","0","Other","0.78821425530103","0.788299412415907","0.78821425530103","0.788299412415907","0.805671463850805","0.805756620965682"
"20","0","8","0","0","6","0","Male","0","African-American","0.8175083028187","0.817763774163331","0.8175083028187","0.817593459933577","0.8175083028187","0.817763774163331"
"22","0","7","0","1","6","0","Male","0","Hispanic","0.791620539896108","0.791790854125862","0.791620539896108","0.791620539896108","0.797240909477987","0.797837009282126"
"52","0","1","0","0","1","0","Female","0","African-American","0.800391722728434","0.800476879843311","0.800391722728434","0.800476879843311","0.800391722728434","0.800476879843311"
"23","0","4","0","0","4","0","Female","1","African-American","0.83147406965852","0.831814698118028","0.83147406965852","0.831559226773397","0.83147406965852","0.831814698118028"
"48","0","2","0","0","3","0","Female","0","African-American","0.80916290556076","0.809333219790514","0.80916290556076","0.809248062675637","0.80916290556076","0.809333219790514"
"25","0","5","0","0","4","0","Male","0","Caucasian","0.791620539896108","0.791620539896108","0.791535382781231","0.791620539896108","0.821851315677425","0.82227710125181"
"27","0","6","0","0","7","0","Male","1","Caucasian","0.790513497402708","0.790683811632462","0.790513497402708","0.790598654517585","0.809333219790514","0.829941241590735"
"30","0","7","0","0","6","11","Male","1","African-American","0.836753810780891","0.836838967895768","0.836753810780891","0.836753810780891","0.85352976241165","0.853614919526526"
"22","0","10","1","1","7","3","Male","1","African-American","0.783104828408414","0.78318998552329","0.783104828408414","0.78318998552329","0.783530613982798","0.783700928212552"
"22","0","3","0","0","4","1","Female","0","Caucasian","0.813250447074853","0.81333560418973","0.813250447074853","0.81333560418973","0.813250447074853","0.81333560418973"
"41","0","3","0","0","1","2","Female","0","African-American","0.800647194073065","0.800732351187942","0.800647194073065","0.800732351187942","0.800647194073065","0.800732351187942"
"25","0","2","0","0","3","0","Female","0","Other","0.815720003406285","0.815805160521162","0.815720003406285","0.815805160521162","0.815720003406285","0.815805160521162"
"44","0","7","0","0","3","24","Male","0","African-American","0.795367452950694","0.805415992506174","0.78821425530103","0.790854125862216","0.795367452950694","0.805415992506174"
"52","0","6","0","0","2","3","Male","1","African-American","0.811547304777314","0.813676232649238","0.811462147662437","0.811547304777314","0.815209060717023","0.818785659541855"
"43","0","1","0","0","1","0","Male","0","African-American","0.790258026058077","0.793749467768032","0.790258026058077","0.790343183172954","0.790258026058077","0.793749467768032"
"28","0","4","0","0","3","3","Male","1","African-American","0.853359448181896","0.853614919526526","0.819381759345993","0.827897470833688","0.853359448181896","0.853614919526526"
"70","0","1","0","0","1","1","Male","0","Caucasian","0.790343183172954","0.791450225666354","0.790343183172954","0.791450225666354","0.790343183172954","0.791450225666354"
"54","0","2","0","0","1","6","Male","1","Caucasian","0.806182406540066","0.806267563654943","0.801413608106957","0.828834199097335","0.864089244656391","0.864259558886145"
"21","0","9","0","0","7","0","Male","1","African-American","0.787532998382015","0.787618155496892","0.787532998382015","0.787618155496892","0.811291833432683","0.81137699054756"
"26","0","8","0","0","6","1","Male","1","African-American","0.829941241590735","0.830111555820489","0.829941241590735","0.830026398705612","0.865366601379545","0.866303329643192"
"38","0","1","0","0","1","3","Male","1","Hispanic","0.797922166397002","0.798092480626756","0.788980669334923","0.795963552754833","0.797922166397002","0.798092480626756"
"34","0","4","0","0","4","5","Male","0","Caucasian","0.814953589372392","0.815038746487269","0.814953589372392","0.815038746487269","0.814953589372392","0.815038746487269"
"19","0","5","0","0","7","1","Male","1","African-American","0.838627267308184","0.842714808822277","0.838627267308184","0.842714808822277","0.882908967044197","0.883760538192966"
"34","0","4","0","0","4","5","Male","0","African-American","0.810951204973176","0.811036362088052","0.810951204973176","0.811036362088052","0.810951204973176","0.811036362088052"
"23","0","5","0","0","5","0","Male","1","Caucasian","0.818274716852593","0.81835987396747","0.818189559737716","0.818274716852593","0.818274716852593","0.81835987396747"
"34","0","4","0","0","2","5","Male","1","African-American","0.784807970705952","0.785063442050583","0.784807970705952","0.784893127820829","0.784807970705952","0.785063442050583"
"39","0","3","0","0","1","6","Male","1","African-American","0.808481648641744","0.808737119986375","0.808481648641744","0.808566805756621","0.808481648641744","0.808737119986375"
"24","0","3","0","0","5","0","Male","0","Other","0.790598654517585","0.790683811632462","0.790598654517585","0.790683811632462","0.790598654517585","0.790683811632462"
"33","0","3","0","0","2","1","Male","1","Caucasian","0.820829430298901","0.820829430298901","0.820829430298901","0.828749041982458","0.86383377331176","0.863918930426637"
"58","0","3","0","0","1","2","Male","0","Caucasian","0.786766584348122","0.786936898577876","0.786766584348122","0.786851741462999","0.786766584348122","0.786936898577876"
"21","0","6","0","0","7","0","Female","0","African-American","0.782338414374521","0.782423571489398","0.782338414374521","0.782338414374521","0.782338414374521","0.782423571489398"
"21","0","5","0","0","7","1","Male","0","African-American","0.798007323511879","0.80107297964745","0.798007323511879","0.80107297964745","0.882398024354935","0.883334752618581"
"23","0","8","0","1","5","4","Male","1","African-American","0.81026994805416","0.811206676317806","0.81026994805416","0.811206676317806","0.832155326577536","0.832495955037043"
"62","0","1","0","0","1","0","Male","0","Caucasian","0.782679042834029","0.782849357063783","0.782679042834029","0.782679042834029","0.820488801839394","0.820573958954271"
"27","1","8","0","1","10","4","Male","1","African-American","0.8175083028187","0.817593459933577","0.731755088137614","0.791961168355616","0.8175083028187","0.817593459933577"
"37","0","3","0","0","1","5","Male","0","Caucasian","0.810780890743422","0.811717619007068","0.810780890743422","0.810866047858299","0.810780890743422","0.811717619007068"
"43","0","2","0","0","1","2","Male","1","Other","0.801583922336711","0.802265179255727","0.801583922336711","0.801669079451588","0.801583922336711","0.802265179255727"
"32","0","1","0","0","1","5","Female","0","African-American","0.810780890743422","0.810780890743422","0.810610576513668","0.810780890743422","0.810780890743422","0.810780890743422"
"23","0","3","0","0","5","0","Male","0","Hispanic","0.813250447074853","0.817167674359193","0.813250447074853","0.81333560418973","0.852763348377757","0.853955547986034"
