"","age","educ","occ","sex","wageinc","wkswrkd"
"532",25.3150888299569,"zzzOther","101","1",0,0
"533",27.3232905205805,"zzzOther","102","1",0,0
"534",22.2174769684207,"zzzOther","100","1",24000,50
"535",49.6610934815835,"zzzOther","141","1",90000,52
"536",49.4654227220453,"zzzOther","102","1",11300,52
"537",39.9375266567804,"zzzOther","100","1",70000,52
"538",50.8730025056284,"zzzOther","100","1",42000,52
"539",45.4220281278249,"zzzOther","102","1",30100,16
"540",54.3331148717552,"zzzOther","100","1",0,40
"541",26.444126162678,"zzzOther","100","2",10000,10
"542",36.3265402400866,"zzzOther","100","1",0,51
"543",33.2200287755113,"zzzOther","101","1",10000,35
"544",47.6454123375006,"14","141","1",90000,52
"545",45.398269288009,"14","102","1",70000,52
"546",24.9062536966521,"zzzOther","102","1",45000,52
"547",52.1787239199039,"zzzOther","102","1",96000,52
"548",52.9967213899363,"zzzOther","102","1",80000,52
"549",22.265783134615,"zzzOther","101","1",20000,48
"550",41.1268059718423,"zzzOther","141","1",53000,52
"551",36.2428017864004,"zzzOther","102","1",46000,49
"552",46.5118865210097,"zzzOther","101","1",37600,52
"553",48.6567336651497,"14","140","1",65000,52
"554",30.8509256788529,"zzzOther","141","1",60000,51
"555",35.1985684109386,"zzzOther","102","2",45700,52
"556",21.9516857354902,"zzzOther","140","1",4400,16
"557",44.7559677369427,"zzzOther","141","1",75000,52
"558",62.1019707233645,"zzzOther","141","1",30000,26
"559",47.146898756735,"zzzOther","102","1",43500,52
"560",49.5779172023758,"zzzOther","100","1",56000,52
"561",52.1007688355166,"zzzOther","101","1",5300,8
"562",46.5684306784533,"zzzOther","141","1",50000,52
"563",31.6490200145636,"zzzOther","102","1",45000,40
"564",25.1947162603028,"zzzOther","141","2",55000,52
"565",58.0118639639113,"zzzOther","101","2",89000,42
"566",24.4808654719964,"zzzOther","101","1",13200,51
"567",28.4572781298775,"zzzOther","101","1",1300,26
"568",31.2289943427313,"16","102","1",75000,52
"569",41.9487081593834,"14","141","1",95000,52
"570",44.8784737719689,"zzzOther","141","2",105000,52
"571",42.9010295162443,"zzzOther","102","1",62000,52
"572",63.9232595041394,"zzzOther","141","1",0,0
"573",62.4283911590464,"zzzOther","102","1",35000,52
"574",48.767752578482,"zzzOther","102","2",0,50
"575",40.690940247383,"14","101","2",15000,40
"576",29.1210126783699,"zzzOther","101","1",30000,50
"577",36.7364850183949,"zzzOther","102","1",72000,48
"578",44.7360943867825,"14","102","2",89000,52
"579",70.7413959132973,"14","101","1",78000,40
"580",32.1477159759961,"zzzOther","102","1",70000,52
"581",28.9655952651519,"zzzOther","100","1",65000,52
"582",39.4625968951732,"zzzOther","100","1",30000,52
"583",36.0860778114293,"14","102","1",74000,52
"584",49.0066615557298,"14","101","1",78000,52
"585",28.7088014921173,"14","102","1",72000,52
"586",25.8632020759396,"14","101","1",50000,40
"587",23.3531478261575,"zzzOther","101","1",50000,40
"588",28.3116333021317,"zzzOther","101","1",50000,40
"589",40.7804161754902,"zzzOther","102","1",74000,52
"590",27.929102327209,"14","100","1",30000,52
"591",28.8677246042062,"zzzOther","100","1",34000,52
"592",35.9779015926179,"zzzOther","102","2",96000,52
"593",32.7454395489767,"zzzOther","102","1",38000,52
"594",35.4622409972362,"zzzOther","101","1",80000,50
"595",45.1487035076134,"zzzOther","100","1",100000,52
"596",31.1770549882203,"zzzOther","100","1",58000,52
"597",58.3831913599279,"zzzOther","102","2",60000,52
"598",26.6245152985211,"zzzOther","100","2",30000,50
"599",59.4602859942243,"zzzOther","100","1",0,0
"600",45.5412767077796,"zzzOther","100","1",0,50
"601",47.6719715099316,"zzzOther","102","2",0,52
"602",30.3428645581007,"zzzOther","101","1",51000,52
"603",34.4772533527575,"zzzOther","100","1",65000,3
"604",51.6740681610536,"zzzOther","100","2",0,6
"605",50.5152629555669,"zzzOther","101","2",59000,52
"606",27.4002309858333,"16","102","2",7100,25
"607",27.9646727098152,"16","102","1",43400,48
"608",43.2451351294294,"zzzOther","101","1",65000,40
"609",52.9485227884725,"zzzOther","101","2",60000,52
"610",58.8970900573768,"zzzOther","140","1",1700,26
"611",23.4153185589239,"zzzOther","101","1",0,0
"612",64.0689854116645,"zzzOther","141","1",7500,15
"613",47.6112084081396,"14","141","1",100000,52
"614",52.7253582954872,"zzzOther","101","2",90000,48
"615",78.5813600029796,"zzzOther","141","2",0,0
"616",38.7570195514709,"zzzOther","102","1",53000,50
"617",35.7643556122202,"14","101","1",58000,51
"618",25.4514829644468,"zzzOther","102","1",36000,46
"619",58.2748002361041,"zzzOther","141","1",61000,30
"620",47.4148463564925,"14","100","1",10000,52
"621",53.2506828566547,"zzzOther","141","1",92000,52
"622",50.0756402942352,"zzzOther","100","2",25300,52
"623",44.1755811516196,"zzzOther","101","1",0,52
"624",57.370941642439,"zzzOther","102","1",18000,25
"625",36.3654746154789,"14","102","1",85000,52
"626",53.9401694601402,"14","102","1",68000,52
"627",39.3980078669265,"zzzOther","102","1",95000,52
"628",53.5077847710345,"zzzOther","101","1",0,0
"629",59.6398683588486,"14","141","1",90000,52
"630",46.2854097944219,"zzzOther","102","1",0,0
"631",30.9081055517308,"zzzOther","101","1",0,52
"632",38.7519166159909,"zzzOther","140","2",0,22
"633",37.7347992581781,"zzzOther","140","1",63000,48
"634",29.3597832624801,"14","101","1",45000,52
"635",48.3768017177936,"zzzOther","101","1",82000,50
"636",29.1248319027945,"zzzOther","102","1",67000,50
"637",33.5145654177759,"zzzOther","101","1",40000,52
"638",38.0982754402794,"zzzOther","100","1",88000,52
"639",36.2701798588969,"zzzOther","102","2",65000,52
"640",54.3257178191561,"zzzOther","100","2",55000,52
"641",38.0420298071112,"zzzOther","140","1",60000,52
"642",57.5100915895309,"zzzOther","101","1",22000,20
"643",39.3205268315505,"zzzOther","102","1",150000,52
"644",33.4280624720268,"zzzOther","102","1",75000,52
"645",40.3439531342592,"zzzOther","102","2",0,0
"646",40.5955434497446,"16","102","1",125000,52
"647",37.6243683418725,"zzzOther","102","2",60000,52
"648",51.6494961199351,"zzzOther","100","2",54000,52
"649",34.8286984576844,"14","100","1",325000,52
"650",38.3719759217929,"zzzOther","101","1",90000,51
"651",34.8293506419286,"zzzOther","101","1",0,52
"652",53.0486039605457,"zzzOther","100","1",0,45
"653",52.7017861383501,"zzzOther","100","2",63000,50
"654",27.669521166943,"14","102","1",73000,52
"655",29.0218696182128,"14","102","2",80000,52
"656",29.6868621790782,"zzzOther","102","1",47200,44
"657",41.3421876661014,"zzzOther","141","1",80000,52
"658",41.2365854142699,"zzzOther","101","2",50000,52
"659",37.2874023327604,"zzzOther","100","1",77000,52
"660",61.3519031191245,"zzzOther","102","1",82000,52
"661",41.5680589270778,"zzzOther","102","2",0,0
"662",32.8612706481945,"14","100","1",0,51
"663",36.9705059167463,"zzzOther","100","2",45000,52
"664",56.9648827794008,"zzzOther","102","1",0,52
"665",40.7213499750942,"zzzOther","102","1",150000,52
"666",45.6973258308135,"zzzOther","101","2",54000,52
"667",42.5984008875675,"zzzOther","102","1",48000,50
"668",36.8673813801724,"zzzOther","100","1",135000,52
"669",49.9599765911698,"zzzOther","100","1",97000,50
"670",53.3013369690161,"zzzOther","100","1",40600,15
"671",42.3393583593424,"zzzOther","141","1",55000,52
"672",46.4186206264421,"zzzOther","101","1",72000,52
"673",32.0517551328521,"14","102","2",40000,48
"674",44.7128903293051,"zzzOther","100","2",154000,52
"675",48.7602005868685,"zzzOther","102","2",76000,52
"676",51.9448656232562,"14","102","2",40000,52
"677",51.0778305465356,"16","100","1",0,52
"678",49.6893780215178,"zzzOther","101","2",85000,46
"679",48.3882028085645,"zzzOther","102","1",34000,50
"680",46.2645671260543,"zzzOther","102","1",73000,52
"681",46.1963703408837,"zzzOther","100","2",75000,52
"682",42.9934544381686,"zzzOther","140","2",96000,8
"683",39.7930565588176,"zzzOther","101","1",95000,52
"684",48.4540996321011,"14","101","2",80000,52
"685",56.4463352202438,"zzzOther","101","2",80000,52
"686",29.8629620368592,"zzzOther","102","1",0,50
"687",27.6326986490749,"zzzOther","102","1",60000,52
"688",73.3477773440536,"zzzOther","141","1",59000,52
"689",42.179931178689,"zzzOther","102","1",70000,52
"690",53.6899315435439,"zzzOther","100","2",57000,52
"691",60.6263238165993,"14","102","1",0,52
"692",63.9762310809456,"14","102","2",120000,52
"693",54.6980309763458,"14","100","1",0,40
"694",40.8735939001199,"zzzOther","102","1",105000,52
"695",65.5741427477915,"zzzOther","100","1",36700,52
"696",35.3342787313741,"zzzOther","100","2",22700,49
"697",38.9107337878086,"zzzOther","101","2",40000,52
"698",24.7324863907415,"zzzOther","140","1",16000,26
"699",45.1918856392149,"16","100","1",136000,52
"700",48.3488812597934,"zzzOther","101","1",0,0
"701",57.4721796789672,"zzzOther","101","1",18000,15
"702",29.0096111602616,"zzzOther","100","1",42000,52
"703",25.8929406220559,"zzzOther","101","1",70000,51
"704",55.0172784896567,"14","101","1",0,30
"705",59.3724183165468,"zzzOther","141","1",90000,52
"706",54.2580729548354,"14","101","1",80000,45
"707",55.6616704487242,"zzzOther","101","1",73000,52
"708",28.6410008014645,"zzzOther","102","1",0,52
"709",34.6080069832969,"zzzOther","102","1",100000,52
"710",32.8382641589269,"zzzOther","102","2",64000,52
"711",52.8430029056035,"14","100","1",54000,52
"712",49.8290799353272,"14","102","1",70000,52
"713",41.7954523561057,"zzzOther","102","1",95000,50
"714",35.9961844696663,"zzzOther","102","2",60000,52
"715",27.8778205483686,"zzzOther","100","2",50000,52
"716",35.4704131663311,"zzzOther","102","1",78000,50
"717",44.7594454688951,"zzzOther","102","1",0,52
"718",28.9349679613952,"14","100","2",6000,52
"719",24.4747375403531,"zzzOther","100","2",40000,52
"720",39.7838511737064,"14","100","1",48000,32
"721",32.20766571071,"zzzOther","100","2",50000,52
"722",47.9830428189598,"14","100","2",82000,52
"723",53.2316409596242,"zzzOther","101","1",87000,52
"724",33.4157538753934,"zzzOther","102","2",91000,52
"725",37.5409576585516,"zzzOther","101","1",100000,52
"726",35.0704506631009,"zzzOther","102","2",150000,52
"727",30.5799124063924,"14","100","1",12000,52
"728",29.4084700820968,"zzzOther","140","1",45000,52
"729",39.680091903545,"zzzOther","100","2",0,10
"730",39.6837785972748,"14","102","1",325000,52
"731",44.1974540734664,"zzzOther","100","2",85000,52
"732",31.2526251522359,"zzzOther","101","1",70000,51
"733",27.038855712628,"zzzOther","100","1",120,3
"734",31.1481077747885,"zzzOther","101","1",85000,52
"735",50.9197138769086,"zzzOther","100","2",9000,52
"736",31.9383411351591,"zzzOther","100","1",80000,50
"737",39.4834199692123,"zzzOther","100","2",21000,46
"738",51.4941493503284,"zzzOther","102","2",60000,52
"739",40.9767366871238,"zzzOther","101","2",30000,52
"740",40.8920868588611,"zzzOther","101","1",325000,52
"741",37.8524341396987,"zzzOther","101","2",45000,52
"742",39.4609861089848,"14","102","1",325000,52
"743",43.5145275930408,"zzzOther","100","2",60000,52
"744",49.1167989023961,"zzzOther","101","1",96000,50
"745",37.0260281274095,"zzzOther","140","2",96000,8
"746",36.9076355912257,"14","100","1",88000,26
"747",34.4180182879791,"zzzOther","100","1",36700,52
"748",57.509735629661,"14","101","1",0,0
"749",51.9854832480196,"14","100","2",67000,40
"750",46.691943020327,"zzzOther","100","1",0,48
"751",49.0651493757032,"zzzOther","101","1",0,0
"752",21.0854233710561,"zzzOther","100","1",21700,50
"753",50.4808133975603,"zzzOther","102","1",70000,52
"754",48.9612890612334,"zzzOther","100","2",38000,52
"755",68.5556632708758,"zzzOther","141","1",0,0
"756",34.2005463554524,"14","141","2",135000,52
"757",31.5817624237388,"14","101","1",21700,36
"758",38.742667569546,"zzzOther","100","1",0,52
"759",47.1096433310304,"zzzOther","101","1",35400,52
"760",51.495408335235,"zzzOther","100","1",65000,52
"761",58.9800701239146,"14","102","1",325000,52
"762",36.9081035451964,"16","100","1",80000,52
"763",56.4229634332005,"zzzOther","102","2",120000,52
"764",60.7434490311425,"zzzOther","102","1",99000,52
"765",39.5788703055587,"zzzOther","102","1",120000,52
"766",35.7947268958669,"zzzOther","101","1",110000,52
"767",32.2310205958784,"zzzOther","101","1",58000,50
"768",26.5676737637259,"zzzOther","102","1",38000,30
"769",40.5954357462469,"zzzOther","100","1",0,52
"770",36.0197416041046,"zzzOther","141","1",149000,50
"771",44.2374272118323,"14","102","1",145000,52
"772",49.3549999124371,"zzzOther","102","1",0,40
"773",60.5201817795169,"zzzOther","100","2",20000,52
"774",41.7216347223148,"zzzOther","100","1",120000,52
"775",32.3115382988472,"14","101","2",75000,52
"776",29.9354946471285,"zzzOther","102","1",20000,25
"777",46.157816813793,"zzzOther","100","1",44000,16
"778",32.8007179512642,"zzzOther","102","1",80000,52
"779",33.0377220853698,"zzzOther","101","1",80000,52
"780",30.6965460006613,"zzzOther","101","1",91000,52
"781",55.2764916876331,"zzzOther","102","1",99000,52
"782",34.180148329353,"zzzOther","102","1",75000,52
"783",27.5497214524075,"zzzOther","102","1",37600,52
"784",40.5012798306998,"zzzOther","101","1",80000,52
"785",32.3545503581408,"zzzOther","100","1",70000,52
"786",69.8507456993684,"zzzOther","141","1",0,0
"787",32.5327463950962,"zzzOther","101","1",40000,38
"788",35.670745089883,"zzzOther","141","2",47300,52
"789",57.1004619649611,"zzzOther","101","1",70000,52
"790",32.8759903628379,"zzzOther","101","1",77000,52
"791",36.8355170560535,"zzzOther","101","1",150000,52
"792",41.4276475063525,"zzzOther","100","1",59000,52
"793",55.1810813935008,"zzzOther","101","2",50000,52
"794",26.551925678039,"zzzOther","101","1",5000,8
"795",42.7880157192703,"zzzOther","102","1",0,0
"796",61.1839100727811,"zzzOther","100","2",50000,52
"797",61.1727091870271,"zzzOther","102","1",144000,52
"798",41.7485989613924,"zzzOther","106","2",16000,52
"799",46.9418698253576,"14","102","1",74000,52
"800",31.757102656411,"zzzOther","102","1",50000,52
"801",45.8809455649462,"zzzOther","101","2",43000,52
"802",29.8204730229918,"zzzOther","101","1",60000,52
"803",63.305207610596,"zzzOther","141","1",63000,52
"804",44.821244479157,"zzzOther","101","2",0,0
"805",45.8433566486929,"14","106","1",65000,52
"806",50.4464102310594,"zzzOther","101","2",68000,52
"807",52.1526922623161,"zzzOther","100","1",68000,52
"808",62.1489487446379,"zzzOther","102","1",0,0
"809",35.8789097003173,"14","101","1",96000,52
"810",35.0685115479864,"zzzOther","141","2",33000,52
"811",28.7714951233938,"zzzOther","100","1",70000,52
"812",73.9366860366426,"zzzOther","141","1",0,0
"813",45.2034867089242,"zzzOther","100","1",24000,50
"814",48.9210689638276,"zzzOther","100","2",60000,48
"815",52.5404891080689,"14","100","1",325000,52
"816",35.5034268759191,"zzzOther","100","1",46300,52
"817",56.3775358959101,"14","102","1",52000,52
"818",39.7249938440509,"zzzOther","100","1",325000,52
"819",47.7593400520273,"zzzOther","101","1",64000,52
"820",48.620230481727,"zzzOther","102","2",700,50
"821",60.0626440492924,"zzzOther","141","1",58000,52
"822",45.2303660067264,"zzzOther","100","1",70000,52
"823",29.3978147406597,"zzzOther","102","1",85000,52
"824",48.2906841281801,"zzzOther","141","1",55000,52
"825",37.8654098757543,"zzzOther","101","1",85000,52
"826",17.5847665644251,"zzzOther","101","2",32000,52
"827",20.4197161910124,"zzzOther","102","1",20200,50
"828",27.782789333025,"zzzOther","141","1",58000,52
"829",43.6417681335006,"14","101","1",43000,52
"830",37.5848773433827,"zzzOther","101","1",43000,52
"831",37.4305865813512,"zzzOther","102","1",55000,48
"832",36.4809496446978,"zzzOther","101","2",0,0
"833",53.9134034938179,"zzzOther","101","1",75000,52
"834",54.1490041615907,"14","100","1",125000,52
"835",44.5276919174939,"zzzOther","102","1",52000,52
"836",32.4570311200805,"zzzOther","140","2",41000,40
"837",28.1804441073909,"zzzOther","100","2",25000,3
"838",38.0651018042117,"zzzOther","100","1",113000,52
"839",50.0464010389987,"zzzOther","141","2",73000,52
"840",37.5705098926555,"zzzOther","100","2",43000,52
"841",37.9775789380074,"zzzOther","102","2",42000,52
"842",47.8519400202204,"zzzOther","100","2",0,0
"843",40.8697798072826,"zzzOther","101","1",81000,40
"844",35.5829601734877,"zzzOther","101","1",74000,52
"845",36.6924901839811,"zzzOther","141","1",50000,52
"846",28.370762441773,"zzzOther","100","1",25000,24
"847",35.6238645506091,"zzzOther","101","1",0,0
"848",57.1551603327971,"14","100","1",57000,52
"849",51.1237213604618,"zzzOther","100","2",0,0
"850",34.0317428726703,"zzzOther","101","1",0,52
"851",37.1247088881209,"zzzOther","101","1",48100,50
"852",28.654775778763,"zzzOther","101","1",150000,50
"853",33.9065875941887,"zzzOther","101","2",58000,52
"854",41.2136064374354,"zzzOther","100","1",30000,52
"855",54.7051132896449,"14","100","2",116000,28
"856",43.3843694347888,"zzzOther","102","1",0,47
"857",40.2353756411467,"zzzOther","101","1",9000,52
"858",44.2588948104531,"zzzOther","100","2",35500,52
"859",44.3570923355874,"zzzOther","101","1",95000,52
"860",48.7870615634602,"zzzOther","100","2",0,0
"861",32.5657500051893,"zzzOther","100","1",30000,52
"862",44.9178966947366,"zzzOther","100","2",18000,26
"863",46.9199598217383,"zzzOther","102","1",95000,52
"864",38.7814418796916,"zzzOther","141","1",81000,52
"865",53.4993957639672,"zzzOther","100","1",6600,13
"866",36.5138086103834,"zzzOther","106","1",84000,52
"867",56.5435243723914,"zzzOther","101","1",55000,50
"868",51.8552692970261,"zzzOther","100","1",56000,50
"869",29.4798920380417,"zzzOther","100","1",79000,52
"870",57.7043860803824,"14","101","2",19300,4
"871",16.6993006584235,"zzzOther","101","1",0,0
"872",41.6350769929122,"zzzOther","106","2",42000,52
"873",29.1476951646619,"zzzOther","100","1",3500,6
"874",41.4133235027548,"zzzOther","141","1",63000,52
"875",48.9942272566259,"zzzOther","140","1",52000,48
"876",44.9206991717219,"14","101","1",40600,35
"877",20.3459704662673,"zzzOther","101","1",0,0
"878",39.6531261384953,"zzzOther","100","2",63000,52
